#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Napoli-4B-65;family__unknown	0	0	0	0	0	0	0	24	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__MSBL5;family__unknown	0	0	0	0	0	0	0	23	25	11	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__H3.93;family__unknown	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9;family__unknown	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF9;family__AB-539-J10	0	0	0	0	0	0	0	138	0	24	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__GIF3;family__unknown	0	0	0	0	0	0	0	60	0	4	0	7	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__FW22;family__unknown	0	0	0	0	0	0	0	38	0	2	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__DscP2;family__unknown	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__uncultured	0	0	0	0	0	0	0	0	0	0	9	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__DehalococcoidalesIncertaeSedis	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__Dehalococcoidales;family__Dehalococcoidaceae	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Dehalococcoidia;order__3051bac4-16;family__unknown	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__Thermomicrobiaceae	2	2	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__JG30-KF-CM45	630	314	558	0	0	0	0	0	0	0	0	0	2	48	23	66	88
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermomicrobiales;family__AKYG1722	12	11	8	0	0	0	0	0	0	0	0	0	0	0	15	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Thermobaculales;family__Thermobaculaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales;family__Kallotenuaceae	5	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Kallotenuales;family__AKIW781	341	228	183	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Elev-1554;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Roseiflexaceae	95	39	58	0	0	0	0	0	0	0	0	0	0	99	27	213	224
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Herpetosiphonaceae	7	0	5	0	0	2	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Chloroflexia;order__Chloroflexales;family__Chloroflexaceae	65	29	27	1	0	2	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__unknown;family__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__uncultured;family__unknown	0	0	0	0	0	0	0	243	0	143	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Thermoflexales;family__Thermoflexaceae	0	0	0	0	0	0	0	13	0	217	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SJA-15;family__unknown	0	0	0	0	0	0	0	5	0	0	0	2	7	0	4	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031;family__unknown	0	1	3	0	1	0	0	600	0	276	15	2	4	2354	67	1178	3191
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__SBR1031;family__A4b	19	21	19	2	1	0	0	1	0	0	53	7	0	2	34	0	2
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__RBG-13-54-9;family__unknown	0	0	0	0	0	0	0	164	0	78	0	16	15	0	76	2	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__MSB-5E12;family__unknown	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__KZNMV-5-B42;family__unknown	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Caldilineales;family__Caldilineaceae	33	19	30	360	330	347	0	6	0	0	0	8	1	0	45	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Ardenticatenales;family__uncultured	1	0	0	0	0	0	0	6	0	7	49	17	7	0	3	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Ardenticatenales;family__Ardenticatenaceae	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__Anaerolineales;family__Anaerolineaceae	2	2	0	1	0	0	0	1239	0	97	400	264	96	1	94	0	1
root__Root;domain__Bacteria;phylum__Chloroflexi;class__Anaerolineae;order__ADurb.Bin180;family__unknown	0	0	0	0	0	0	0	21	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Chloroflexi;class__AD3;order__unknown;family__unknown	0	0	2	0	0	0	0	0	0	0	0	0	3	0	2	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Desulfurellia;order__Desulfurellales;family__Desulfurellaceae	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Nautiliales;family__Nautiliaceae	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurovaceae	0	0	0	0	0	0	0	780	0	395	0	0	0	0	0	0	4
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurospirillaceae	0	0	0	0	0	0	0	72	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Sulfurimonadaceae	0	0	0	0	0	0	0	469	0	779	0	2	0	43	0	7	22
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Nitratiruptoraceae	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Hydrogenimonadaceae	0	0	0	0	0	0	0	155	0	26	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Campylobacteraceae	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Campilobacterota;class__Campylobacteria;order__Campylobacterales;family__Arcobacteraceae	0	0	0	0	0	0	0	135	0	75	0	0	0	75	0	22	7
root__Root;domain__Bacteria;phylum__Calditrichota;class__Calditrichia;order__Calditrichales;family__Calditrichaceae	0	0	0	0	0	0	0	513	0	131	9	18	9	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__TTA-B1	0	0	0	0	0	0	0	108	0	355	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldisericota;class__Caldisericia;order__Caldisericales;family__Caldisericaceae	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldatribacteriota;class__JS1;order__unknown;family__unknown	0	0	0	0	0	0	0	4520	0	56	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Caldatribacteriota;class__Caldatribacteriia;order__Caldatribacteriales;family__Caldatribacteriaceae	0	0	0	0	0	0	0	98	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__CK-2C2-2;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	30	0	4	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	10	35	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Silvanigrellales;family__Silvanigrellaceae	7	0	7	0	1	0	0	0	0	0	0	7	1	0	1	0	2
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Oligoflexales;family__unknown	7	0	4	2	0	0	0	0	0	0	0	4	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__Oligoflexales;family__uncultured	3	0	6	6	0	0	0	2	0	3	0	9	23	0	15	0	2
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__053A03-B-DI-P58;family__unknown	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Oligoflexia;order__0319-6G20;family__unknown	40	34	39	0	1	0	0	6	0	3	23	181	268	127	41	33	42
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Bdellovibrionia;order__Bdellovibrionales;family__Bdellovibrionaceae	35	19	42	3	2	0	0	9	0	2	0	32	24	16	37	13	8
root__Root;domain__Bacteria;phylum__Bdellovibrionota;class__Bdellovibrionia;order__Bacteriovoracales;family__Bacteriovoracaceae	0	9	3	0	1	2	0	17	0	4	0	8	3	0	11	34	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__SJA-28;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	4	10	0	51	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Rhodothermia;order__Rhodothermales;family__Rhodothermaceae	6	3	5	4	8	7	0	9	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Rhodothermia;order__Balneolales;family__Balneolaceae	1	0	0	0	0	0	22	0	0	0	26	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Kryptonia;order__Kryptoniales;family__MSB-3C8	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Kryptonia;order__Kryptoniales;family__BSV26	0	0	0	0	0	0	0	0	0	1	392	141	167	0	24	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Kapabacteria;order__Kapabacteriales;family__unknown	22	14	19	46	49	33	0	16	0	0	0	0	0	0	2	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Ignavibacteria;order__Ignavibacteriales;family__SR-FBR-L83	0	0	0	0	0	0	0	0	0	0	0	15	29	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Ignavibacteria;order__Ignavibacteriales;family__PHOS-HE36	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Ignavibacteria;order__Ignavibacteriales;family__Melioribacteraceae	0	0	0	0	0	0	0	128	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Ignavibacteria;order__Ignavibacteriales;family__BSN166	0	0	0	0	0	0	0	0	0	0	5	10	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__env.OPS17	2	0	2	1	0	1	0	0	0	0	0	0	3	292	5	49	186
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__Sphingobacteriaceae	24	26	24	159	194	172	0	0	0	0	0	0	0	1873	20	2146	1006
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__NS11-12marinegroup	0	0	0	2160	2332	2265	0	0	0	0	19	2	0	5	4	58	7
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__LiUU-11-161	0	0	0	11	24	21	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__Lentimicrobiaceae	0	1	0	0	3	1	0	76	0	14	0	1	2	0	1	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__KD3-93	0	1	0	0	0	0	0	0	0	0	0	0	1	3	12	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__FFCH9454	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__E6aC02	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__AKYH767	4	4	4	45	42	49	0	0	0	0	0	18	22	0	24	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Sphingobacteriales;family__ADurb.Bin408	0	0	0	0	0	0	0	7	0	28	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Weeksellaceae	0	0	0	16	11	13	0	0	0	0	22	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Schleiferiaceae	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__NS9marinegroup	0	0	0	55	51	50	0	5	0	9	0	2	1	0	17	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__NS7marinegroup	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__FlavobacterialesIncertaeSedis	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Flavobacteriaceae	11	9	13	15835	18039	19132	0	904	0	73	142	19	2	920	102	1460	508
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Cryomorphaceae	0	0	0	535	574	605	0	8	0	1	0	0	0	0	7	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Flavobacteriales;family__Crocinitomicaceae	0	0	0	6198	7428	6495	0	122	0	7	14	13	0	1	0	427	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__uncultured	17	20	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Spirosomaceae	82	93	82	673	675	662	0	0	0	0	0	0	0	392	2	745	106
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Microscillaceae	8	12	6	0	0	0	0	0	0	0	63	14	14	302	636	137	176
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Hymenobacteraceae	158	101	132	4	0	2	0	0	0	0	0	0	4	2228	38	493	1024
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cytophagaceae	61	29	26	0	0	0	0	0	0	0	0	0	1	66	21	653	29
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Cyclobacteriaceae	15	9	1	4006	3999	3862	2564	134	0	2	66	2	0	0	4	408	2
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Cytophagales;family__Amoebophilaceae	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__uncultured	4	6	7	319	287	291	0	11	0	1	0	0	0	0	5	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Saprospiraceae	0	0	6	212	201	183	0	13	0	18	0	0	1	24	140	7	6
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__Chitinophagaceae	863	727	956	11	8	6	0	0	0	0	1224	219	38	2583	316	1771	2117
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Chitinophagales;family__37-13	0	0	0	0	0	0	0	0	0	0	16	6	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__BacteroidetesVC2.1Bac22;family__unknown	0	0	0	0	0	2	0	413	0	87	0	0	0	114	0	61	53
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Tannerellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	107	79
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Salinivirgaceae	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__SB-5	0	0	0	0	0	0	0	291	0	17	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Rs-E47termitegroup	0	0	0	3	6	3	0	3	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Rikenellaceae	0	0	0	0	0	0	0	0	0	0	0	2	0	39	0	24	20
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Prolixibacteraceae	0	0	0	0	0	0	0	24	0	13	0	0	0	6904	0	4748	7743
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Porphyromonadaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	21	12
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Paludibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	13308	0	5309	5306
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Marinilabiliaceae	0	0	0	0	0	0	0	276	0	2	0	0	0	0	0	0	2
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Marinifilaceae	0	0	0	0	0	0	0	11	0	12	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__ML635J-40aquaticgroup	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Ika33	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Dysgonomonadaceae	0	0	0	0	0	0	0	8	0	0	0	0	0	8803	0	4842	3861
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Barnesiellaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesvadinHA17	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__BacteroidetesBD2-2	0	0	0	1	2	2	0	639	0	44	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Bacteroidota;class__Bacteroidia;order__Bacteroidales;family__Bacteroidaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
root__Root;domain__Bacteria;phylum__BHI80-139;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__uncultured;order__unknown;family__unknown	107	73	103	0	0	0	0	15	0	0	182	23	27	0	27	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__Fimbriimonadia;order__Fimbriimonadales;family__unknown	0	1	0	0	0	0	0	0	0	0	1	4	1	0	5	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__Fimbriimonadia;order__Fimbriimonadales;family__Fimbriimonadaceae	16	24	24	0	0	0	0	0	0	0	44	11	1	4	24	0	1
root__Root;domain__Bacteria;phylum__Armatimonadota;class__DG-56;order__unknown;family__unknown	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__Chthonomonadetes;order__Chthonomonadales;family__unknown	0	3	3	0	0	0	0	0	0	0	12	11	0	0	1	2	0
root__Root;domain__Bacteria;phylum__Armatimonadota;class__Chthonomonadetes;order__Chthonomonadales;family__Chthonomonadaceae	7	4	6	0	0	0	0	0	0	0	26	0	0	129	2	198	202
root__Root;domain__Bacteria;phylum__Armatimonadota;class__Armatimonadia;order__Armatimonadales;family__unknown	90	69	80	0	1	0	0	0	0	0	0	1	0	87	0	120	91
root__Root;domain__Bacteria;phylum__AncK6;class__unknown;order__unknown;family__unknown	0	0	0	0	0	0	0	2	0	0	1	41	196	0	0	0	0
root__Root;domain__Bacteria;phylum__Aerophobota;class__Aerophobia;order__Aerophobales;family__unknown	0	0	0	0	0	0	0	56	0	33	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__WCHB1-81;order__unknown;family__unknown	0	0	0	0	0	0	0	8	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__uncultured;family__unknown	1	1	3	0	0	0	0	0	0	0	0	3	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__Thermophilales;family__Thermoleophilaceae	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__Solirubrobacterales;family__Solirubrobacteraceae	1126	851	1154	1784	2010	1647	0	0	0	0	46	6	10	6	28	2	22
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__Solirubrobacterales;family__67-14	594	455	495	0	0	0	0	0	103	1	26	6	10	0	52	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__Gaiellales;family__uncultured	128	102	158	108	122	93	0	4	0	2	74	54	52	8	59	9	4
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Thermoleophilia;order__Gaiellales;family__Gaiellaceae	17	15	27	0	0	0	0	0	0	0	279	103	33	0	58	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Rubrobacteria;order__Rubrobacterales;family__Rubrobacteriaceae	1112	665	859	0	0	0	0	0	0	0	3	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__RBG-16-55-12;order__unknown;family__unknown	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__MB-A2-108;order__unknown;family__unknown	10	20	15	0	0	0	0	2	0	0	238	73	19	0	65	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Coriobacteriia;order__OPB41;family__unknown	0	0	0	0	0	0	0	7	0	0	5	3	4	410	0	278	634
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Coriobacteriia;order__Coriobacteriales;family__CoriobacterialesIncertaeSedis	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Coriobacteriia;order__Coriobacteriales;family__Atopobiaceae	0	0	1	0	0	0	0	0	0	0	0	4	0	1	0	0	3
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__uncultured;family__unknown	0	0	0	530	679	428	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptosporangiales;family__unknown	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptosporangiales;family__Thermomonosporaceae	23	18	20	0	1	0	0	0	0	0	0	0	0	3	0	0	2
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptosporangiales;family__StreptosporangialesIncertaeSedis	19	6	11	0	0	0	0	0	0	0	0	0	0	0	0	0	3
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptosporangiales;family__Streptosporangiaceae	15	7	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptosporangiales;family__Nocardiopsaceae	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Streptomycetales;family__Streptomycetaceae	88	27	41	0	0	1	0	0	0	0	0	0	0	9	10	17	7
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Pseudonocardiales;family__Pseudonocardiaceae	1033	612	1060	0	0	0	0	0	0	0	0	2	0	61	7	20	37
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Propionibacteriales;family__Propionibacteriaceae	338	218	415	13	18	16	0	0	1	0	0	4	8	1	2	7	4
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__Propionibacteriales;family__Nocardioidaceae	695	488	649	5	0	0	0	0	0	0	16	9	6	1	74	0	0
root__Root;domain__Bacteria;phylum__Actinobacteriota;class__Actinobacteria;order__PeM15;family__unknown	2	0	7	5198	5341	4406	0	0	0	0	7	0	0	0	2	2	5
