#taxpath	11HMC.bins	12HMC.bins	13HMC.bins	BON01.bins	BON02.bins	BON03.bins	HotLakConsUCCSLE.bins	Mar14236cm.bins	Mar14336cm.bins	Mar14436cm.bins	OV2TP1.bins	OV2TP2.bins	OV2TP3.bins	SSSS.bins	VSG.bins	frozenSSSS.bins	grotaG.bins
root__Root;domain__Bacteria;phylum__Planctomycetota;class__Brocadiae;order__Brocadiales;family__Brocadiaceae;genus__CandidatusBrocadia	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__BD7-11;order__unknown;family__unknown;genus__unknown	1	1	1	0	0	0	0	1	0	0	11	6	21	0	7	0	0
root__Root;domain__Bacteria;phylum__Planctomycetota;class__028H05-P-BN-P5;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__uncultured;order__unknown;family__unknown;genus__unknown	0	5	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__WWE3;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales;family__unknown;genus__unknown	30	45	51	31	25	19	0	5	0	0	38	58	7	1191	54	1827	381
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales;family__WWH38;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales;family__Saccharimonadaceae;genus__TM7a	1	0	4	1	0	0	0	0	0	0	0	0	0	0	0	1	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales;family__S32;genus__TM7	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Saccharimonadia;order__Saccharimonadales;family__LWQ8;genus__unknown	11	8	17	0	0	0	0	0	0	0	0	3	1	17	17	2	4
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__unknown;family__unknown;genus__unknown	8	7	6	1	2	3	0	22	0	22	16	30	14	5	14	0	1
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__Paceibacterales;family__Paceibacteraceae;genus__CandidatusPaceibacter	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__GWA2-38-13b;family__unknown;genus__unknown	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusZambryskibacteria;family__unknown;genus__unknown	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusYonathbacteria;family__unknown;genus__unknown	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusYanofskybacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	4	56	4	0	50	10	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusVogelbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusTerrybacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusStaskawiczbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusRyanbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusPortnoybacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	5	0	0	0	23	20	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusNomurabacteria;family__unknown;genus__unknown	0	0	1	37	36	45	0	2	0	0	0	5	6	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusNealsonbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusMoranbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	9	0	6	0	5	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusLloydbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusLiptonbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusKaiserbacteria;family__unknown;genus__unknown	0	2	9	124	140	138	0	6	0	1	0	56	13	9	27	119	3
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusJorgensenbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	16	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusGiovannonibacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusDoudnabacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	22	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusColwellbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusCampbellbacteria;family__unknown;genus__unknown	0	0	0	1	1	6	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusBrennerbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAzambacteria;family__unknown;genus__unknown	0	0	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CandidatusAdlerbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	1	0	0	6	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CG1-02-42-13;family__unknown;genus__unknown	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Parcubacteria;order__CG1-02-40-25;family__unknown;genus__unknown	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoykebacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusWoesebacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	4	0	0	0	1	0	0	9	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusShapirobacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	20	0	2	0	0	0	0	0	4	6
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusRoizmanbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	7	1	3	2	2	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusPacebacteria;family__unknown;genus__unknown	0	0	0	3	1	1	0	2	0	2	0	3	0	86	3	47	57
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusLevybacteria;family__unknown;genus__unknown	6	2	0	0	0	0	0	1	0	0	0	46	11	0	10	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusGottesmanbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	16	3	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusDaviesbacteria;family__unknown;genus__unknown	0	0	1	0	0	0	0	0	0	0	0	9	6	0	4	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCurtissbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusCollierbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	15	0	0	0	0	0	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusChisholmbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusBeckwithbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Microgenomatia;order__CandidatusAmesbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Kazania;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	111	0	5	0	4	3	0	0	1	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__JGI0000069-P22;family__unknown;genus__unknown	0	0	0	0	2	0	0	23	0	20	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeribacteria;family__unknown;genus__unknown	0	3	0	4	2	5	0	16	0	0	64	85	44	0	22	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusPeregrinibacteria;family__unknown;genus__unknown	0	0	0	0	2	2	0	21	0	2	0	33	12	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__CandidatusAbawacabacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Gracilibacteria;order__AbsconditabacterialesSR1;family__unknown;genus__unknown	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Dojkabacteria;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	42	0	3	0	0	0	7	1	5	5
root__Root;domain__Bacteria;phylum__Patescibacteria;class__CPR2;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	5	0	0	0	0	0	13	0	16	10
root__Root;domain__Bacteria;phylum__Patescibacteria;class__Berkelbacteria;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	12	0	0	0	3	0	2	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusUhrbacteria;family__unknown;genus__unknown	0	0	0	0	1	0	0	0	0	0	0	6	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusMagasanikbacteria;family__unknown;genus__unknown	0	0	0	9	7	8	0	4	0	2	3	45	9	0	3	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKuenenbacteria;family__unknown;genus__unknown	0	0	1	0	0	0	0	3	0	0	0	11	8	0	5	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKomeilibacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	27	0	0	0	5	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusKerfeldbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	93	0	1	0	3	2	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusJacksonbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	9	4	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusFalkowbacteria;family__unknown;genus__unknown	0	0	0	3	6	0	0	82	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Patescibacteria;class__ABY1;order__CandidatusBuchananbacteria;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0
root__Root;domain__Bacteria;phylum__PAUC34f;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	13	0	5	0	10	35	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Thermodesulfovibrionia;order__uncultured;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	2	6	15	25	1	0	4	2
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Nitrospiria;order__Nitrospirales;family__Nitrospiraceae;genus__Nitrospira	48	18	36	0	0	0	0	0	0	1	803	290	601	0	335	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__Leptospirillia;order__Leptospirillales;family__Leptospirillaceae;genus__Leptospirillum	0	0	0	0	0	0	0	0	0	0	35	32	16	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__HDB-SIOI1093;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	108	28	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__BMS9AB35;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	28	11	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospirota;class__4-29-1;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	15	10	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__P9X2b3D02;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	18	0	13	47	47	58	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__Nitrospinia;order__Nitrospinales;family__Nitrospinaceae;genus__Nitrospina	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__Nitrospinia;order__Nitrospinales;family__Nitrospinaceae;genus__LS-NOB	0	0	0	0	0	0	0	5	0	0	0	3	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Nitrospinota;class__MT5B39;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__NKB15;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	1	0	1	3	0	0	0	0
root__Root;domain__Bacteria;phylum__NB1-j;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	5	2	0	0	121	0	9	134	32	17	0	147	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__bacteriap25;order__unknown;family__unknown;genus__unknown	2	0	0	0	0	0	0	19	0	1	812	626	718	0	379	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__mle1-27;family__unknown;genus__unknown	21	11	11	2	0	0	0	0	0	0	17	7	9	18	15	11	10
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__VHS-B3-70;family__unknown;genus__unknown	1	1	0	0	0	0	0	12	0	3	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__UASB-TL25;family__unknown;genus__unknown	0	0	1	0	0	0	0	9	0	0	6	14	12	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Sandaracinaceae;genus__uncultured	90	48	25	0	0	0	0	18	0	2	14	13	10	0	134	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Sandaracinaceae;genus__Sandaracinus	0	0	3	0	0	0	0	6	0	0	30	0	2	0	32	3	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__unknown	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__uncultured	30	39	57	0	0	0	0	0	0	0	0	0	1	1	6	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Sorangium	9	6	19	0	0	0	0	0	0	0	0	1	1	1	8	1	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Polyangium	1	3	7	0	0	0	0	0	0	0	0	0	2	0	2	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Pajaroellobacter	23	16	24	0	0	0	0	0	0	0	0	1	0	251	11	54	203
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Minicystis	4	1	0	0	0	0	0	0	0	0	5	7	2	0	5	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Labilithrix	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Jahnella	3	26	7	0	0	0	0	0	0	0	0	3	0	0	2	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Chondromyces	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Polyangiaceae;genus__Aetherobacter	4	0	1	0	0	0	0	0	0	0	0	0	0	178	13	32	104
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Phaselicystidaceae;genus__Phaselicystis	28	19	23	0	0	0	0	0	0	0	6	5	1	9	37	3	12
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Eel-36e1D6;genus__unknown	0	0	0	0	0	0	0	15	0	0	0	15	25	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__BIrii41;genus__unknown	26	8	19	0	0	0	0	0	0	0	172	6	10	13	85	49	9
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Polyangiales;family__Amb-16S-1034;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__PS-B29;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__uncultured	0	0	0	0	0	0	0	0	0	0	0	1	3	0	2	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__Pseudenhygromyxa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Nannocystales;family__Nannocystaceae;genus__Nannocystis	26	13	41	0	0	0	0	0	0	0	0	2	0	0	10	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__MidBa8;family__unknown;genus__unknown	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__MSB-4B10;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	13	1	1	0	4	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Haliangiales;family__Haliangiaceae;genus__Haliangium	89	107	98	0	0	0	0	2	0	0	271	53	77	517	317	116	426
root__Root;domain__Bacteria;phylum__Myxococcota;class__Polyangia;order__Blfdi19;family__unknown;genus__unknown	4	1	2	0	0	0	0	0	0	2	0	6	5	0	35	0	1
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Vulgatibacteraceae;genus__Vulgatibacter	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__unknown	4	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__uncultured	8	11	10	0	0	0	0	0	0	0	0	1	5	6	17	0	7
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Stigmatella	11	4	2	0	0	0	0	0	0	0	0	2	2	0	2	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__P3OB-42	8	13	14	0	0	0	0	0	0	0	0	19	38	22	19	10	19
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Myxococcus	9	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__KD3-10	0	1	2	0	0	0	0	0	0	0	0	2	0	61	5	21	56
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Cystobacter	21	10	13	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Corallococcus	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Archangium	8	8	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Myxococcaceae;genus__Aggregicoccus	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Myxococcota;class__Myxococcia;order__Myxococcales;family__Anaeromyxobacteraceae;genus__Anaeromyxobacter	2	7	4	0	0	0	0	0	0	0	0	26	8	3	7	2	0
root__Root;domain__Bacteria;phylum__Modulibacteria;class__Moduliflexia;order__Moduliflexales;family__Moduliflexaceae;genus__unknown	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Rokubacteriales;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	1273	1274	1471	0	527	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Rokubacteriales;family__WX65;genus__unknown	0	0	0	0	0	0	0	0	0	0	544	265	580	0	484	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__wb1-A12	0	0	0	0	0	0	0	0	0	0	118	88	108	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__Z114MB74	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__Sh765B-TzT-35	0	0	0	0	0	0	0	3	0	3	20	29	34	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__MIZ17	0	0	0	0	0	0	0	0	0	1	39	73	130	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__MIZ14	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0
root__Root;domain__Bacteria;phylum__Methylomirabilota;class__Methylomirabilia;order__Methylomirabilales;family__Methylomirabilaceae;genus__CandidatusMethylomirabilis	0	0	0	0	0	0	0	0	0	0	238	144	36	0	0	0	0
root__Root;domain__Bacteria;phylum__MarinimicrobiaSAR406clade;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	87	0	12	0	5	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Margulisbacteria;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
root__Root;domain__Bacteria;phylum__MBNT15;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	22	0	0	63	69	30	0	91	0	0
root__Root;domain__Bacteria;phylum__MAT-CR-M4-B07;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Latescibacterota;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	209	0	21	371	187	33	0	333	0	0
root__Root;domain__Bacteria;phylum__Latescibacterota;class__Latescibacteria;order__Latescibacterales;family__Latescibacteraceae;genus__unknown	0	0	0	0	0	0	0	173	0	15	0	1	2	0	39	0	0
root__Root;domain__Bacteria;phylum__Latescibacterota;class__Latescibacteria;order__Latescibacterales;family__Latescibacteraceae;genus__CandidatusLatescibacter	0	0	0	0	0	0	0	34	0	14	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__LCP-89;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	214	0	8	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Hydrothermae;class__unknown;order__unknown;family__unknown;genus__unknown	0	0	0	0	0	0	0	429	4598	2862	0	0	0	0	0	0	0
root__Root;domain__Bacteria;phylum__Hydrogenedentes;class__Hydrogenedentia;order__Hydrogenedentiales;family__Hydrogenedensaceae;genus__unknown	2	0	0	0	0	0	0	29	0	2	56	22	23	0	10	0	0
